1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6,6,6,6,6,6,,
,,1,1,1,1,1,1,1,,,6,2,6,6,6,6,6,,
3,3,1,1,3,3,3,3,,,6,2,2,6,6,6,6,11,11,11
3,3,1,1,3,3,3,,,6,10,2,2,6,6,6,,11,11,11
3,3,1,1,3,3,,,6,4,2,2,2,5,6,,,11,11,11
3,3,1,1,3,,,6,2,4,2,2,10,6,,,1,,,
3,3,1,1,,,6,2,2,4,2,2,1,,,1,10,,,
3,3,1,1,,6,6,2,2,4,2,1,5,,1,4,5,,,
,,,,6,6,6,2,2,4,1,2,5,1,3,4,5,,11,11
1,1,,6,6,6,6,2,2,1,2,2,1,3,3,10,11,11,11,11
1,1,,6,6,6,6,2,2,1,2,2,3,3,3,10,11,11,11,11
,,,,6,6,6,2,2,4,1,2,5,3,3,4,5,,11,11
3,3,1,1,,6,6,2,2,4,2,1,5,4,3,4,5,,,
3,3,1,1,,,6,2,2,4,2,2,1,,,3,10,,,
3,3,1,1,3,,,6,2,4,2,2,10,6,,,3,11,11,11
3,3,1,1,3,3,,,6,4,2,2,2,5,6,,,11,11,11
3,3,1,1,3,3,3,,,6,10,2,2,6,6,6,,11,11,11
3,3,1,1,3,3,3,3,,,6,2,2,6,6,6,6,,,
,,1,1,1,1,1,1,1,,,6,2,6,6,6,6,6,,
,,,,,,,,,,,,6,6,6,6,6,6,,
