1,,,,,,,,,,,,,,
26,32,44,44,2,2,1,1,34,34,47,47,,25,25
26,32,44,44,2,2,1,1,34,34,47,47,,25,25
26,32,44,44,2,2,1,1,34,34,47,47,,25,25
26,32,44,44,2,2,1,1,34,34,47,47,,25,25
26,32,44,44,2,2,1,1,34,34,47,47,,25,25
26,32,44,44,2,2,1,1,34,34,47,47,7,25,25
26,32,44,44,2,2,1,1,34,34,47,47,7,25,25
26,32,44,44,2,2,1,1,34,34,47,47,7,25,25
26,32,44,44,2,2,1,1,34,34,47,47,7,25,25
26,32,44,44,2,2,1,1,34,34,47,47,7,25,25
26,32,4,4,2,2,1,1,34,34,47,47,7,25,25
26,32,4,4,2,2,1,1,34,34,47,47,7,25,25
26,32,4,4,2,2,1,1,34,34,47,47,7,25,25
26,32,4,4,2,2,1,1,34,34,47,47,7,25,25
26,32,4,4,2,2,1,1,34,34,47,47,7,25,25
26,32,4,4,2,2,1,1,34,34,47,47,,25,25
26,32,4,4,2,2,1,1,34,34,47,47,,25,25
26,32,4,4,2,2,1,1,34,34,47,47,,25,25
26,32,4,4,2,2,1,1,34,34,47,47,,25,25
26,32,4,4,2,2,1,1,34,34,47,47,,25,25
