1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,6,6,6,6
,,,,,,,,,,6,6,6,6,6,6,6,6,6,6
,,,,,,,,,,6,6,6,6,6,6,6,6,6,6
47,47,47,47,47,47,47,47,47,47,7,7,7,7,7,7,7,7,7,7
47,47,47,47,47,47,47,47,47,47,7,7,7,7,7,7,7,7,7,7
47,47,47,47,47,47,47,47,47,47,11,11,11,11,11,11,11,11,11,11
47,47,47,47,47,47,47,47,47,47,11,11,11,11,11,11,11,11,11,11
32,32,32,32,32,13,13,13,9,9,33,33,33,33,33,33,33,33,33,33
32,32,32,32,32,13,13,9,9,9,33,33,33,33,33,33,33,33,33,33
32,32,32,32,32,13,13,9,9,9,33,33,33,33,33,33,33,33,33,33
32,32,32,32,32,13,13,13,9,9,33,33,33,33,33,33,33,33,33,33
47,47,47,47,47,47,47,47,47,47,11,11,11,11,11,11,11,11,11,11
47,47,47,47,47,47,47,47,47,47,11,11,11,11,11,11,11,11,11,11
47,47,47,47,47,47,47,47,47,47,7,7,7,7,7,7,7,7,7,7
47,47,47,47,47,47,47,47,47,47,7,7,7,7,7,7,7,7,7,7
,,,,,,,,,,6,6,6,6,6,6,6,6,6,6
,,,,,,,,,,6,6,6,6,6,6,6,6,6,6
,,,,,,,,,,,,,,,6,6,6,6,6
