1,,,,,,,,,,,,,,,,,,,
,,10,,,,3,1,1,1,1,1,1,,,11,11,11,11,11
10,,6,,10,3,3,1,2,4,2,4,1,,,,,11,11,11
,,10,,3,3,3,1,2,4,2,4,1,6,6,2,,11,11,11
,,,3,3,3,10,1,2,4,2,4,1,6,6,2,,11,11,11
6,6,6,3,3,10,3,1,2,4,2,4,1,6,6,2,,11,11,11
6,6,6,3,3,3,10,1,2,4,2,4,1,6,6,2,11,,,11
,,,3,3,3,3,1,2,4,2,4,1,6,6,2,,,,11
,,,,3,3,3,1,2,4,2,4,1,6,6,6,,,,
,,,,,3,3,1,2,4,2,2,1,6,6,6,6,,,
10,6,10,6,10,6,3,1,2,2,2,1,1,,,,,6,,
6,10,6,10,6,10,3,1,2,2,2,1,1,,,,,,,
,,,,,3,3,1,2,5,2,5,1,6,6,6,6,,,
,,,,3,3,3,1,2,5,2,5,1,6,6,6,,,,
,,,3,3,3,3,1,2,5,2,5,1,6,6,2,,,,11
6,6,6,3,3,3,10,1,2,5,2,5,1,6,6,2,11,,,11
6,6,6,3,3,10,3,1,2,5,2,5,1,6,6,2,,11,11,11
,,,3,3,3,10,1,2,5,2,5,1,6,6,2,,11,11,11
,,10,,3,3,3,1,2,5,2,5,1,6,6,2,,11,11,11
10,,6,,10,3,3,1,2,2,2,5,1,,,,,11,11,11
,,10,,,,3,1,1,1,1,1,1,,,11,11,11,11,11
