1,,,,,,,,,,,,,,,,,,,
11,11,11,11,11,11,11,11,,,,,,,1,1,1,,,
11,11,11,11,11,11,11,11,,,,,,1,6,6,6,1,,
,,,,,,,,,,,,,1,6,6,6,6,1,
,,,1,1,1,,,,,,1,1,6,6,2,6,1,,4
,3,1,3,3,3,1,,,,1,6,6,6,2,2,6,,1,4
3,3,3,6,6,6,6,1,1,1,6,6,6,6,2,6,6,6,,1
3,3,6,2,2,2,6,3,3,3,2,2,6,1,6,1,6,6,1,
3,3,6,2,2,2,2,3,2,3,2,6,1,,1,3,6,1,,
3,3,3,6,2,2,2,3,2,3,6,1,,,,,1,,,
3,3,6,6,2,3,3,3,2,3,3,3,1,,,,,,,
3,3,6,2,2,2,2,2,2,2,2,2,6,1,,,,,,
3,3,6,6,3,3,2,2,2,2,2,2,2,7,1,,,,,
,3,3,3,1,5,3,2,2,2,2,2,7,7,3,1,,,11,
,,3,3,,1,5,3,2,2,2,2,3,2,6,1,,11,4,
6,,,,,1,5,5,3,3,3,3,2,2,6,1,,4,4,
6,11,,,,,1,5,2,2,2,2,2,5,1,,,4,4,
6,6,11,,,,1,5,2,2,2,2,5,5,1,,11,4,4,11
6,6,6,11,,,1,5,5,5,5,5,5,1,,,11,4,4,11
11,6,6,11,11,11,,1,1,1,1,1,1,,,,11,4,4,11
11,6,11,6,6,6,6,,,,,,,,,,11,4,4,11
