1,,,,,,,,,,,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,47,7,7,11,11,11,11
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
10,1,1,1,9,6,6,6,44,44,47,,,,,,,
