1,,,,,,,,,,,,,,
49,49,1,1,1,1,1,1,1,1,1,1,1,1,1
49,49,1,1,1,1,1,1,1,1,1,1,1,1,1
49,49,1,1,1,1,1,1,1,1,1,1,1,1,1
49,49,1,1,1,1,1,1,1,1,1,1,1,1,1
49,49,1,1,1,1,1,1,1,1,1,1,1,1,1
49,49,4,4,4,4,12,11,11,11,11,1,1,1,
49,49,4,4,4,4,12,11,11,11,11,1,1,1,
49,49,4,4,4,4,12,11,11,11,11,1,1,1,
49,49,4,4,4,4,12,11,11,11,11,1,1,1,
49,49,4,4,4,4,12,11,11,11,11,1,1,1,
49,49,4,4,4,4,12,25,25,25,25,3,3,3,
49,49,4,4,4,4,12,25,25,25,25,3,3,3,
49,49,4,4,4,4,12,25,25,25,25,3,3,3,
49,49,4,4,4,4,12,25,25,25,25,3,3,3,
49,49,4,4,4,4,12,25,25,25,25,3,3,3,
49,49,3,3,3,3,3,3,3,3,3,3,3,3,3
49,49,3,3,3,3,3,3,3,3,3,3,3,3,3
49,49,3,3,3,3,3,3,3,3,3,3,3,3,3
49,49,3,3,3,3,3,3,3,3,3,3,3,3,3
49,49,3,3,3,3,3,3,3,3,3,3,3,3,3
