1,,,,,,,,,,,,,,
10,10,1,1,1,1,3,12,12,,47,47,47,25,25
10,10,1,1,1,1,3,12,12,,47,47,47,25,25
10,10,1,1,1,1,3,12,12,,47,47,47,25,25
10,10,1,1,1,1,3,12,12,,47,47,47,25,25
10,10,1,1,1,1,3,12,12,,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,2,2,4,4,3,33,33,3,47,47,47,25,25
10,10,3,3,3,3,3,12,12,,47,47,47,25,25
10,10,3,3,3,3,3,12,12,,47,47,47,25,25
10,10,3,3,3,3,3,12,12,,47,47,47,25,25
10,10,3,3,3,3,3,12,12,,47,47,47,25,25
10,10,3,3,3,3,3,12,12,,47,47,47,25,25
