1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,7,7,7,7,7
,,,,,,,,,,6,6,6,6,6,6,6,6,7,11
47,47,47,47,47,47,47,47,47,47,6,6,6,6,6,6,6,6,7,11
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,11
47,47,47,47,47,47,47,47,47,47,6,6,6,6,6,6,6,6,7,11
9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,7,11
47,47,47,47,47,47,47,47,47,47,44,44,44,44,33,33,33,33,25,11
25,25,25,25,25,25,25,25,25,25,44,44,44,44,33,33,33,33,25,11
47,47,47,47,47,47,47,47,47,47,44,44,44,44,33,33,33,33,25,11
25,25,25,25,25,25,25,25,25,25,44,44,44,44,33,33,33,33,25,11
47,47,47,47,47,47,47,47,47,47,44,44,44,44,33,33,33,33,25,11
9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,7,11
47,47,47,47,47,47,47,47,47,47,6,6,6,6,6,6,6,6,7,11
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,11
47,47,47,47,47,47,47,47,47,47,6,6,6,6,6,6,6,6,7,11
,,,,,,,,,,6,6,6,6,6,6,6,6,7,11
,,,,,,,,,,,,,,,7,7,7,7,7
