1,,,,,,,,,,,,,,,,,,,
,,,,,6,,,,,2,,,,,5,,11,2,3
,,,,6,6,2,,,2,2,2,,,3,5,,11,2,3
,,,6,6,6,2,2,,,2,,,3,3,1,,11,2,3
,,6,6,6,6,2,2,,3,,,3,6,3,10,1,11,2,3
,11,,6,6,6,2,,3,3,,3,4,6,3,1,5,11,2,3
,11,,,6,6,,3,6,3,3,4,4,6,6,6,5,11,2,3
,11,11,,3,,3,6,6,2,2,1,1,6,6,2,4,5,2,3
,11,,3,3,3,1,6,6,2,2,1,1,6,6,2,1,1,4,3
,,3,1,1,1,1,6,6,2,2,1,1,4,6,2,10,1,1,3
,3,1,1,1,1,1,6,6,2,2,1,1,4,6,2,1,1,4,3
,3,1,1,1,1,1,6,6,2,2,1,1,4,6,2,1,1,1,3
,,3,1,1,1,1,6,6,2,2,1,1,4,6,2,10,1,4,3
,11,,3,3,3,1,6,6,2,2,1,1,6,6,2,1,1,1,3
,11,11,,3,,3,6,6,2,2,1,1,6,6,2,4,5,2,3
,11,,,6,6,,3,6,3,3,4,4,6,6,6,5,11,2,3
,11,,6,6,6,2,,3,3,,3,4,6,3,1,5,11,2,3
,,6,6,6,6,2,2,,3,,,3,6,3,10,1,11,2,3
,,,6,6,6,2,2,,,2,,,3,3,1,,11,2,3
,,,,6,6,2,,,2,2,2,,,3,5,,11,2,3
,,,,,6,,,,,2,,,,,5,,11,2,3
