1,,,,,,,,,,,,,,
43,43,1,1,1,1,1,1,1,1,4,4,,25,25
43,43,1,1,1,1,1,1,1,1,4,4,,25,25
43,43,1,1,1,1,1,1,1,1,4,4,,25,25
43,43,1,1,1,1,1,1,1,1,4,4,,25,25
43,43,1,1,1,1,1,1,1,1,4,4,,25,25
43,43,2,2,2,2,6,6,6,6,4,4,7,25,25
43,43,2,2,2,2,6,6,6,6,4,4,7,25,25
43,43,2,2,2,2,6,6,6,6,4,4,7,25,25
43,43,2,2,2,2,6,6,6,6,4,4,7,25,25
43,43,2,2,2,2,6,6,6,6,4,4,7,25,25
46,46,2,2,2,2,6,6,6,6,5,5,7,25,25
46,46,2,2,2,2,6,6,6,6,5,5,7,25,25
46,46,2,2,2,2,6,6,6,6,5,5,7,25,25
46,46,2,2,2,2,6,6,6,6,5,5,7,25,25
46,46,2,2,2,2,6,6,6,6,5,5,7,25,25
46,46,3,3,3,3,3,3,3,3,5,5,,25,25
46,46,3,3,3,3,3,3,3,3,5,5,,25,25
46,46,3,3,3,3,3,3,3,3,5,5,,25,25
46,46,3,3,3,3,3,3,3,3,5,5,,25,25
46,46,3,3,3,3,3,3,3,3,5,5,,25,25
