1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,11,11,11
,3,3,3,3,,6,6,6,6,6,6,6,6,6,,11,11,11,11
6,3,2,2,3,10,6,4,4,6,6,4,4,4,6,10,,11,11,11
6,3,2,2,3,,6,4,4,6,6,4,4,4,6,,,11,11,11
6,3,2,2,3,1,1,1,6,6,6,1,1,1,2,4,,,11,11
,3,3,3,3,2,2,1,,10,,1,2,2,2,4,10,,,
,,,,3,2,2,1,,,,1,2,2,2,4,,,,11
10,,,,3,2,2,1,1,1,1,1,2,2,2,4,10,,,11
,,6,6,3,3,3,1,1,1,1,1,1,1,2,4,,,,11
,6,6,3,2,10,,1,1,1,1,1,,,10,,,,,11
6,3,3,3,3,2,2,1,1,1,1,1,10,,,,10,,10,11
,6,6,3,2,10,,1,1,1,1,1,,,10,,,,,11
,,6,6,3,3,3,1,1,1,1,1,1,1,2,5,,,,11
10,,,,3,2,2,3,,10,,1,2,2,2,5,10,,,11
,,,,3,2,2,3,,,,1,2,2,2,5,,,,
,3,3,3,3,2,2,3,,10,,1,2,2,2,5,10,,11,11
6,3,2,2,3,3,3,3,6,6,6,1,1,1,2,5,,11,11,11
6,3,2,2,3,,6,5,5,6,6,5,5,5,6,,,11,11,11
6,3,2,2,3,10,6,5,5,6,6,5,5,5,6,10,11,11,11,11
,3,3,3,3,,6,6,6,6,6,6,6,6,6,,11,11,11,11
