1,,,,,,,,,,,,,,,,,,,
,,,,32,,,,,6,6,6,6,6,6,6,6,6,6,
,,,,32,,,,,6,6,6,6,6,6,6,6,6,6,12
,,,,32,,,,,6,6,6,6,6,6,6,6,6,6,12
,,,,32,,,,,12,12,12,12,12,12,12,12,12,12,12
,,,6,32,42,42,42,42,42,42,42,42,42,42,25,25,25,25,12
,,,6,32,44,44,44,44,44,44,44,44,44,44,25,25,25,25,12
,,,6,32,47,47,47,47,47,47,47,47,47,47,25,25,25,25,13
,,49,6,32,47,47,47,47,47,47,47,47,47,47,25,25,25,25,13
,49,49,6,32,47,47,47,47,47,47,47,47,47,47,25,25,25,25,13
49,49,49,49,32,47,47,47,47,47,47,47,47,47,47,13,13,13,13,
,49,49,6,32,47,47,47,47,47,47,47,47,47,47,25,25,25,25,13
,,49,6,32,47,47,47,47,47,47,47,47,47,47,25,25,25,25,13
,,,6,32,47,47,47,47,47,47,47,47,47,47,25,25,25,25,13
,,,6,32,44,44,44,44,44,44,44,44,44,44,25,25,25,25,12
,,,6,32,42,42,42,42,42,42,42,42,42,42,25,25,25,25,12
,,,,32,,,,,12,12,12,12,12,12,12,12,12,12,12
,,,,32,,,,,6,6,6,6,6,6,6,6,6,6,12
,,,,32,,,,,6,6,6,6,6,6,6,6,6,6,12
,,,,32,,,,,6,6,6,6,6,6,6,6,6,6,
,,,,32,,,,,,,,,,,,,,,
