1,,,,,,,,,,,,,,,,,,,
,,,,3,1,1,,,,3,3,6,6,,,,3,2,4
,,,,3,1,1,,,3,,3,6,6,,,,3,2,4
,,,,3,1,1,,3,,,3,6,6,,,,3,2,4
,,,3,1,1,1,3,,,3,1,6,6,,,3,2,2,4
,,3,3,1,1,1,,,3,1,1,6,6,,3,2,2,2,4
,,3,3,1,1,1,,,3,1,1,6,6,,3,2,2,2,4

,3,3,1,1,1,,,3,1,1,6,6,,,6,2,2,2,2
3,3,3,1,1,1,,3,3,1,1,6,6,,3,6,2,2,2,2
3,3,3,1,1,1,,3,3,1,1,6,6,,3,6,2,2,2,2
3,3,3,1,1,1,,3,3,1,1,6,6,,3,6,2,2,2,2
,3,3,1,1,1,,,3,1,1,6,6,,,6,2,2,2,2

,,3,3,1,1,1,,,3,1,1,6,6,,3,2,2,2,5
,,3,3,1,1,1,,,3,1,1,6,6,,3,2,2,2,5
,,,3,1,1,1,3,,,3,1,6,6,,,3,2,2,5
,,,,3,1,1,,3,,,3,6,6,,,,3,2,5
,,,,3,1,1,,,3,,3,6,6,,,,3,2,5
,,,,3,1,1,,,,3,3,6,6,,,,3,2,5
