1,,,,,,,,,,,,,,,,,,,
,11,,11,,11,,11,,11,,11,,11,,11,,11,,
,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
,,,,,,,,,,,,,,,,,,,
,,,25,,25,,25,,25,,25,,25,,25,,25,,10
,,10,,,10,,,10,,,10,,,10,,,10,,
,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,7
,,10,,,10,,,10,,,10,,,10,,,10,,
,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,7
,,10,,,10,,,10,,,10,,,10,,,10,,
,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,
,11,,11,,11,,11,,11,,11,,11,,,,,,10
,,,25,,25,,25,,25,,25,,25,,25,,25,,
10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
,11,,11,,11,,11,,11,,11,,11,,11,,11,,
,,,,,,,,,,,,,,,,,,,
