1,,,,,,,,,,,,,,,,,,,
11,11,11,11,11,11,,,,,6,1,1,2,2,2,2,2,2,11
11,11,11,11,11,11,,,,,6,1,1,2,2,2,2,2,2,11
10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
,,,,1,1,1,1,3,,3,1,3,3,3,3,3,3,3,3
,,,1,,,,,3,,3,6,6,6,6,6,6,6,6,6
,,1,,6,1,1,,3,3,3,6,2,2,2,2,2,2,2,2
1,1,1,,6,1,1,,3,3,3,6,2,2,5,5,5,4,11,11
1,1,1,,6,1,1,,3,3,3,6,2,6,5,5,5,4,11,11
,,1,,,,,,3,,3,6,2,6,6,5,5,4,11,11
,,1,,6,6,6,,3,,3,6,2,6,6,5,5,4,4,11
,,1,,6,6,6,,3,,3,6,2,6,6,6,4,4,4,
,,1,,,,,,3,,3,6,2,6,6,5,4,4,4,11
1,1,1,,6,1,1,,3,3,3,6,2,6,5,5,4,4,11,11
1,1,1,,6,1,1,,3,3,3,6,2,2,5,5,4,4,11,11
,,1,,6,1,1,,3,3,3,6,2,2,2,2,2,2,2,2
,,,1,,,,,3,,3,6,6,6,6,6,6,6,6,6
,,,,1,1,1,1,3,,3,1,3,3,3,3,3,3,3,3
10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
11,11,11,11,11,11,,,,,6,1,1,2,2,2,2,2,2,11
11,11,11,11,11,11,,,,,6,1,1,2,2,2,2,2,2,11
