1,,,,,,,,,,,,,,,,,
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,49,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,49,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,49,47,47,6,6,33,33,33,33,33,25
25,34,34,34,34,34,43,49,47,47,6,6,33,33,33,33,42,25
25,34,34,34,34,34,43,49,47,47,6,6,33,33,33,42,42,25
25,34,34,34,34,34,43,49,47,47,6,6,33,33,42,42,42,25
25,34,34,34,34,34,43,49,47,47,6,6,33,42,42,42,42,25
25,34,34,34,34,34,43,49,47,47,6,6,42,42,42,42,42,25
25,34,34,34,34,34,43,49,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,49,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
25,34,34,34,34,34,43,47,47,47,6,6,,,,,,25
