1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1,1,1,1,6,6,6,6,
,1,1,10,1,1,1,10,,,,1,6,6,6,3,11,11,11,1
1,2,2,2,2,2,2,2,1,1,1,4,6,5,5,3,11,11,11,
,1,1,2,2,2,2,2,3,3,3,4,6,5,5,3,11,11,11,1
,,,10,1,1,2,2,10,3,3,4,6,6,1,11,11,11,11,
,,,,,,1,2,3,3,3,4,,,6,6,6,,,
,,,,,,1,2,10,3,10,4,,,,,,,,
,,,10,1,1,1,2,3,3,3,4,6,6,6,6,6,6,6,
,,1,2,2,2,2,2,10,3,10,4,6,5,5,3,3,11,11,1
,1,3,2,2,2,3,3,3,3,4,3,3,6,5,3,3,11,11,11
1,10,2,2,2,2,3,3,10,3,4,3,3,6,5,3,3,11,11,11
,1,3,2,2,2,2,2,3,3,3,4,6,5,5,3,3,11,11,1
,,1,10,1,1,1,2,10,3,10,4,6,6,6,6,6,6,6,
,,,,,,1,2,3,3,3,4,,,,,,,,
,,,,,,1,2,10,3,10,4,,,6,6,6,,,
,,,10,1,1,1,2,3,3,3,4,6,6,1,11,11,11,11,
,1,1,2,2,2,2,2,10,3,3,4,6,5,5,11,11,11,11,1
1,2,2,2,2,2,2,2,1,1,1,1,6,5,5,11,11,11,11,
,1,1,10,1,1,1,10,,,,1,6,5,11,11,11,11,11,1
,,,,,,,,,,,1,1,1,6,6,6,6,6,
