1,,,,,,,,,,,,,,,,,,,
,,,,,47,47,47,47,47,47,,,,,,,,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,6,47,47,47,47,47,47,,,12,12,12,12,12,6,6
,,,6,6,47,47,47,47,47,47,,,12,12,12,12,12,6,6
,,,6,6,47,47,47,47,47,47,,44,33,33,33,33,33,6,6
48,48,48,48,48,48,48,48,48,48,47,44,44,33,33,33,33,33,6,6
49,49,49,49,49,49,49,49,49,49,47,44,44,33,33,33,33,33,6,6
49,49,49,49,49,49,49,49,49,49,47,44,44,33,33,33,33,33,6,6
48,48,48,48,48,48,48,48,48,48,47,44,44,33,33,33,33,33,6,6
,,,6,6,47,47,47,47,47,47,,44,33,33,33,33,33,6,6
,,,6,6,47,47,47,47,47,47,,,12,12,12,12,12,6,6
,,,,6,47,47,47,47,47,47,,,12,12,12,12,12,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,11,11,11,11,11,6,6
,,,,,47,47,47,47,47,47,,,,,,,,6,6
