1,,,,,,,,,,,,,,,,,,,
,,1,1,1,2,2,6,6,6,6,6,11,11,11,11,11,1,1,1
,,1,1,2,2,6,6,6,6,6,6,11,11,11,11,11,11,1,1
,1,1,2,3,3,3,6,10,,,11,,3,3,11,11,11,11,1
1,1,2,2,3,3,6,6,,,3,3,3,3,4,4,4,4,4,1
1,1,2,2,3,3,3,6,10,3,3,3,3,4,4,4,4,4,4,1
,1,1,2,3,3,6,6,,,3,3,3,3,4,4,4,3,3,3
,,1,1,3,3,3,6,10,,,11,,3,3,11,,3,3,3
,,,1,1,2,2,,,,10,,10,,10,,3,3,2,2
,,,,1,1,2,2,,,,11,,11,,11,3,3,2,2
,,,,,1,1,2,2,,10,,10,,10,3,3,2,2,2
,,,,,,1,1,2,2,,11,,11,2,3,3,2,2,2
,,,,,,,1,2,2,10,,10,,10,3,3,2,2,2
,,,,,,1,1,2,,,11,,11,,11,3,3,2,2
,,,,,1,1,2,,,10,,10,,10,,3,3,2,2
,,,,1,1,2,,,,,11,,11,,11,,3,3,3
,,,1,1,2,,,6,6,6,6,6,6,6,6,6,3,3,3
,,1,1,2,,,6,5,5,5,5,5,11,10,11,11,11,10,1
,1,1,2,2,,6,6,5,5,5,5,5,10,11,11,10,11,11,1
1,1,2,2,2,,,6,5,5,5,5,5,11,10,11,11,11,1,1
,1,1,2,2,,,,6,6,6,6,6,6,6,6,6,1,1,1
