1,,,,,,,,,,,,,,
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,12,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
1,1,1,49,43,24,24,2,2,2,3,3,,11,25
