1,,,,,,,,,,,,,,
1,1,2,2,3,3,26,26,26,26,,4,4,11,25
1,1,2,2,3,3,26,26,26,26,,4,4,11,25
1,1,2,2,3,3,26,26,26,26,,4,4,11,25
1,1,2,2,3,3,26,26,26,26,,4,4,11,25
1,1,2,2,3,3,26,26,26,26,,4,4,11,25
1,1,2,2,3,3,6,6,6,6,7,4,4,11,25
1,1,2,2,3,3,6,6,6,6,7,4,4,11,25
1,1,2,2,3,3,6,6,6,6,7,4,4,11,25
1,1,2,2,3,3,6,6,6,6,7,4,4,11,25
1,1,2,2,3,3,6,6,6,6,7,4,4,11,25
1,1,2,2,3,3,6,6,6,6,7,5,5,11,25
1,1,2,2,3,3,6,6,6,6,7,5,5,11,25
1,1,2,2,3,3,6,6,6,6,7,5,5,11,25
1,1,2,2,3,3,6,6,6,6,7,5,5,11,25
1,1,2,2,3,3,6,6,6,6,7,5,5,11,25
1,1,2,2,3,3,43,43,43,43,,5,5,11,25
1,1,2,2,3,3,43,43,43,43,,5,5,11,25
1,1,2,2,3,3,43,43,43,43,,5,5,11,25
1,1,2,2,3,3,43,43,43,43,,5,5,11,25
1,1,2,2,3,3,43,43,43,43,,5,5,11,25
