1,,,,,,,,,,,,,,,,,,,
,,,3,,,,,,,,,,6,,,,,,
,,3,3,3,1,1,1,1,1,,,6,6,2,2,2,2,2,4
,1,3,3,3,1,1,1,1,1,,6,6,6,2,2,2,2,5,4
1,1,3,3,3,1,1,1,1,1,6,6,6,6,2,2,2,2,5,4
,1,3,3,3,1,1,1,1,1,,6,6,6,2,2,2,2,5,4
,,3,3,3,1,1,1,1,1,,,6,6,2,2,2,2,2,4
,,,3,,,,,,,,,,6,,,,,,
,,3,3,3,1,1,1,1,1,,,6,6,2,2,2,2,2,2
,1,3,3,3,1,1,1,1,1,,6,6,6,2,2,2,2,2,2
1,1,3,3,3,1,1,1,1,1,6,6,6,6,2,2,2,2,2,2
,1,3,3,3,1,1,1,1,1,,6,6,6,2,2,2,2,2,2
,,3,3,3,1,1,1,1,1,,,6,6,2,2,2,2,2,2
,,,3,,,,,,,,,,6,,,,,,
,,3,3,3,1,1,1,1,1,,,6,6,2,2,2,2,2,5
,1,3,3,3,1,1,1,1,1,,6,6,6,2,2,2,2,4,5
1,1,3,3,3,1,1,1,1,1,6,6,6,6,2,2,2,2,4,5
,1,3,3,3,1,1,1,1,1,,6,6,6,2,2,2,2,4,5
,,3,3,3,1,1,1,1,1,,,6,6,2,2,2,2,2,5
,,,3,,,,,,,,,,6,,,,,,
