1,,,,,,,,,,,,,,,,,,
,,,,,3,1,3,6,6,6,2,2,2,2,2,2,,
3,3,3,3,3,3,1,3,6,6,6,2,2,2,2,2,2,,
3,3,3,3,3,3,1,3,6,6,6,,,,,,,,
,,,,,3,1,3,6,6,6,2,2,2,2,2,2,,
3,3,3,3,3,3,1,3,6,6,6,2,2,2,2,2,2,,
3,3,3,3,3,3,1,3,6,6,6,,,,,,,,
,,,,,3,1,3,,,,,,,2,2,2,,
,,,,,3,1,3,,,,6,6,2,2,4,5,,
3,3,3,3,3,3,1,3,,,6,6,6,2,2,4,5,,
3,3,3,3,3,3,1,3,,,6,6,6,2,2,4,5,,
3,3,3,3,3,3,1,3,,,6,6,6,2,2,4,5,,
,,,,,3,1,3,,,,6,6,2,2,4,5,,
,,,,,3,1,3,,,,,,,2,2,2,,
3,3,3,3,3,3,1,3,6,6,6,,,,,,,,
3,3,3,3,3,3,1,3,6,6,6,2,2,2,2,2,2,,
,,,,,3,1,3,6,6,6,2,2,2,2,2,2,,
3,3,3,3,3,3,1,3,6,6,6,,,,,,,,
3,3,3,3,3,3,1,3,6,6,6,2,2,2,2,2,2,,
,,,,,3,1,3,6,6,6,2,2,2,2,2,2,,
