1,,,,,,,,,,,,,,,,,,,
6,3,3,3,3,6,6,3,6,6,6,5,5,6,6,2,11,11,11,
3,3,3,3,3,10,3,4,4,10,5,5,5,7,10,2,11,11,11,
6,3,3,3,3,6,6,3,6,6,6,5,5,6,6,2,11,11,11,
,,,,,,,,,,,,,,,,11,11,11,
,,,,,,,,6,2,,,,6,1,2,2,11,11,
,,,6,2,2,2,6,1,2,2,2,6,1,1,2,2,11,11,
,,6,1,2,2,6,1,1,2,2,6,1,3,1,2,2,2,,7
,6,1,1,2,6,1,1,1,2,6,1,3,3,1,2,2,2,,7
6,1,1,1,2,1,1,1,1,2,1,3,3,3,1,4,4,4,,4
1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,4,4,4,,4
6,1,1,1,2,1,1,1,1,2,1,3,3,3,1,4,4,4,,4
,6,1,1,2,6,1,3,1,2,6,1,3,3,1,2,2,2,,7
,,6,1,2,2,6,1,1,2,2,6,1,3,1,2,2,2,,7
,,,6,2,2,,6,1,2,2,2,6,1,1,2,2,11,11,
,,,,,,,,6,2,,,,6,1,2,2,11,11,
,,,,,,,,,,,,,,,,,11,11,
,,,,,,,,,,,,,,,,11,11,11,
6,3,3,3,3,6,6,3,6,6,6,5,5,6,6,2,11,11,11,
3,3,3,3,3,10,3,3,4,10,5,5,5,5,11,2,11,11,11,
6,3,3,3,3,6,6,3,6,6,6,5,5,6,6,2,11,11,11,
