1,,,,,,,,,,,,,,,,,,,
11,11,11,,3,,11,11,,,,,,11,11,,6,,11,11
11,11,,3,3,,,,,1,,,2,,,,6,6,,11
11,,3,1,3,,6,2,2,1,1,2,2,2,6,,6,6,6,
,3,1,1,3,1,6,2,4,1,5,1,2,2,6,1,6,10,6,6
11,,3,1,3,1,6,2,4,1,5,5,1,2,6,1,6,6,6,
11,,,3,3,1,6,2,4,1,5,1,2,2,6,4,6,6,,
,3,,1,3,2,6,2,,1,1,,3,2,6,,6,,,6
,3,3,1,10,2,6,2,,1,,3,3,2,6,10,4,,6,6
1,3,1,3,2,2,6,2,4,10,3,2,3,2,6,5,4,6,6,6
1,3,3,3,3,2,6,2,4,3,2,2,3,2,6,10,10,6,6,6
,3,1,3,2,2,6,2,4,10,3,2,3,2,6,5,4,6,6,6
,3,3,1,10,2,6,2,,1,,3,3,2,6,10,4,,6,6
,3,,1,3,2,6,2,,1,1,,3,2,6,,6,,,6
11,,,3,3,1,6,2,4,1,5,1,2,2,6,4,6,6,,
11,,3,1,3,1,6,2,4,1,5,5,1,2,6,1,6,6,6,
,3,1,1,3,1,6,2,4,1,5,1,2,2,6,1,6,10,6,6
11,,3,1,3,,6,2,2,1,1,2,2,2,6,,6,6,6,
11,11,,3,3,,,,,1,,,2,,,,6,6,,11
11,11,11,,3,,11,11,,,,,,11,11,,6,,11,11
,,,,,,,,,,,,,,,,,,,
