1,,,,,,,,,,,,,,,,,,,
,,11,3,3,3,3,3,3,3,3,3,6,6,6,6,,,,
,,11,3,1,1,1,1,1,1,1,1,1,1,1,6,6,,,
,,11,3,1,1,1,1,1,1,1,1,1,1,1,3,6,6,,
,,11,3,1,6,3,,,,4,11,2,2,2,2,2,6,6,
,,6,3,1,6,3,,,,4,11,2,2,2,2,5,6,6,11
,,6,3,1,6,3,2,2,2,2,2,2,4,4,6,4,6,6,11
11,11,6,3,6,6,3,2,2,2,2,2,2,5,5,6,4,6,6,10
3,3,3,3,6,6,3,2,2,4,2,2,2,11,11,6,5,6,6,10
3,1,1,3,6,6,3,5,4,2,,,,,2,2,2,6,6,10
3,1,1,3,6,6,3,5,4,2,,,,,2,2,2,6,6,10
3,3,3,3,6,6,3,2,2,4,2,2,2,11,11,6,5,6,6,10
11,11,6,3,6,6,3,2,2,2,2,2,2,5,5,6,6,6,6,11
,,6,3,1,6,3,2,2,2,2,2,2,4,4,6,4,6,6,11
,,11,3,1,6,3,,,,4,11,2,2,2,2,5,6,6,
,,11,3,1,6,3,,,,4,11,2,2,2,2,2,6,6,
,,11,3,1,1,1,1,1,1,1,1,1,1,1,1,6,6,,
,,11,3,1,1,1,1,1,1,1,1,1,1,1,6,6,,,
,,11,3,3,3,3,3,3,3,3,3,6,6,6,6,,,,
