1,,,,,,,,,,,,,,,,,,,
,,,3,3,3,3,3,,6,6,,1,3,3,3,3,,,
,,3,1,6,2,4,1,,6,6,,1,5,2,2,10,3,,
11,3,1,1,6,2,4,1,,6,6,,1,5,2,2,11,11,3,
11,3,1,1,6,2,4,1,,,,,1,5,2,2,11,11,3,
11,3,1,1,6,2,4,1,1,1,1,1,1,5,2,2,11,11,3,
11,3,1,1,6,2,1,2,2,2,2,2,2,1,2,2,11,11,3,
11,3,1,1,6,1,2,,,,,,,2,1,5,10,11,3,
11,3,3,3,6,6,6,6,6,,,6,6,6,6,6,3,3,3,10
,,,6,6,6,6,6,6,2,2,6,6,6,6,6,2,,,
,,,6,6,4,4,4,6,2,2,4,4,4,4,6,2,,10,
,,,6,6,6,6,6,6,2,2,6,6,6,6,6,2,,,
11,3,3,3,6,6,6,6,6,,,6,6,6,6,6,3,3,3,10
11,3,1,1,6,1,2,,,,,,,2,1,5,10,11,3,
11,3,1,1,6,2,1,2,2,2,2,2,2,1,2,2,11,11,3,
11,3,1,1,6,2,4,1,1,1,1,1,1,5,2,2,11,11,3,
11,3,1,1,6,2,4,1,,,,,1,5,2,2,11,11,3,
11,3,1,1,6,2,4,1,,6,6,,1,5,2,2,11,11,3,
,,3,1,6,2,4,1,,6,6,,1,5,2,2,10,3,,
,,,3,3,3,3,3,,6,6,,3,3,3,3,3,,,
