1,,,,,,,,,,,,,,,,,,,
11,11,11,11,11,11,11,,,,,,,11,11,11,11,11,11,11
11,1,1,1,1,1,1,,2,2,2,5,,3,3,3,3,3,3,
,1,1,3,4,4,3,,2,2,2,2,,6,6,6,6,1,3,
,1,1,3,3,3,3,,2,2,2,10,,6,6,6,6,1,3,
,1,1,3,,,,,,4,4,4,,,,,6,1,3,
,1,1,3,,6,6,2,2,1,1,6,5,2,2,,6,1,3,
,1,1,3,,6,6,2,2,1,1,6,5,2,5,,6,1,3,
,1,3,3,,6,6,2,2,1,1,6,5,2,2,,6,7,7,
,,,,,6,6,2,2,4,1,6,11,2,5,,,,,
,6,6,6,,6,6,2,2,4,1,6,11,2,5,2,10,7,5,
,6,6,6,,6,6,2,2,4,1,6,11,2,5,2,5,11,10,
,,,,,6,6,2,2,4,1,6,11,2,5,4,,,,
,1,3,3,,6,6,2,2,1,1,6,5,2,2,,6,7,7,
,1,1,3,,6,6,2,2,1,1,6,5,2,5,,6,3,3,
,1,1,3,,6,6,2,2,1,1,6,5,2,2,,6,3,3,
,1,1,3,,,,,,4,4,4,,,,,6,3,3,
,1,1,3,3,3,3,,2,2,2,10,,6,6,6,6,3,3,
,1,1,3,4,4,3,,2,2,2,2,,6,6,6,6,3,3,
11,1,1,1,1,1,1,,3,2,2,10,,3,3,3,3,3,3,
11,11,11,11,11,11,11,,,,,,,11,11,11,11,11,11,11
