1,,,,,,,,,,,,,,,,,,,
,,,,,,6,6,6,2,2,,,11,11,11,11,11,11,11
1,1,1,,,,6,6,6,2,2,2,,,,,,,11,11
1,1,1,,,,,,10,2,2,6,6,6,6,6,6,,,11
1,1,1,3,3,3,3,3,3,10,2,3,3,3,3,3,3,,,11
1,1,1,3,1,4,2,1,2,4,4,3,5,2,6,5,3,,,11
1,1,1,3,1,4,2,1,2,4,4,3,5,2,,4,3,,,11
1,1,1,3,1,2,5,1,2,,,3,3,2,,2,3,,,11
,,,3,1,2,5,1,2,,,3,3,2,10,2,3,10,,11
,6,6,6,6,6,2,1,6,6,6,6,3,2,6,6,6,6,6,6
6,6,6,6,6,6,2,1,10,6,6,6,3,2,4,6,6,6,6,6
,6,6,6,6,6,2,1,6,6,6,6,3,2,6,6,6,6,6,6
,,,3,1,2,5,1,2,,,3,3,2,10,2,3,10,,11
1,1,1,3,1,2,5,1,2,,,3,3,2,,2,3,,,11
1,1,1,3,1,4,2,1,2,4,4,3,5,2,,4,3,,,11
1,1,1,3,1,4,2,1,2,4,4,3,5,2,6,5,3,,,11
1,1,1,3,3,3,3,3,3,10,2,3,3,3,3,3,3,,,11
1,1,1,,,,,,10,2,2,6,6,6,6,6,6,,,11
1,1,1,,,,6,6,6,2,2,2,,,,,,,11,11
,,,,,,6,6,6,2,2,,,11,11,11,11,11,11,11
