1,,,,,,,,,,,,,,,,,,,
1,5,1,10,1,10,1,,,,,,11,1,10,1,10,1,11,1
10,1,5,1,5,1,,,3,,,,3,11,1,11,1,11,1,11
1,5,1,5,1,,,3,3,,,,3,3,11,1,11,1,11,1
10,1,5,1,,,3,3,6,,,,6,3,3,11,1,11,1,10
1,5,1,,,3,3,6,6,,,,6,6,3,3,11,1,11,1
10,1,,,3,3,6,6,6,,,,6,6,6,3,3,11,1,10
1,,,3,3,6,6,6,2,2,2,2,2,6,6,6,3,3,11,1
,,3,3,6,6,6,2,2,2,2,2,2,2,6,6,6,3,3,11
,,,,10,,,2,2,4,4,4,2,2,,,,,,
,,,,,1,1,2,4,4,4,4,4,2,1,,11,11,11,11
,,,,,1,1,2,4,4,5,4,4,2,1,,11,11,11,11
,,,,10,,,2,2,4,4,4,2,,,,,,,
,,3,3,6,2,2,2,2,2,2,2,2,2,2,2,6,6,3,11
1,,,3,6,6,2,2,2,2,2,2,2,2,2,6,6,3,11,3
10,1,,,3,6,6,2,2,,,,2,2,6,6,3,11,3,10
1,5,1,,,3,6,6,2,,,,2,6,6,3,11,3,11,3
10,1,5,1,,,3,6,6,,,,6,6,3,11,3,11,3,10
1,5,1,5,1,,,3,6,,,,6,3,11,3,11,3,11,1
10,1,5,1,5,1,,,3,,,,3,11,3,11,3,11,3,11
1,5,1,10,1,10,1,,,,,,11,3,10,3,10,3,11,1
