1,,,,,,,,,,,,,,,,,,,
,,,,,,11,,,,,3,3,3,3,,,,,
,,,,,,11,11,,,3,4,2,2,1,3,,,,
,,3,3,3,3,3,3,3,3,3,2,4,2,1,2,3,,,
,11,3,6,6,6,6,6,6,6,6,2,2,4,1,2,2,3,,
11,11,3,6,6,6,6,6,6,6,6,2,2,5,4,2,10,2,3,
11,11,3,1,1,1,2,1,1,1,2,2,2,5,2,4,1,2,3,
11,11,3,1,1,1,2,1,5,1,6,6,6,6,6,6,6,6,6,3
1,11,3,1,1,2,1,5,1,,,6,6,6,6,6,6,6,10,3
1,11,3,1,1,2,1,1,1,,,2,2,2,2,2,2,2,6,6
1,11,3,1,1,2,4,1,4,,,2,4,5,4,5,4,10,6,6
1,11,3,1,1,2,1,1,1,,,2,2,2,2,2,2,2,6,6
1,11,3,1,1,2,1,5,1,,,6,6,6,6,6,6,6,10,3
11,11,3,1,1,1,2,1,5,1,6,6,6,6,6,6,6,6,6,3
11,11,3,1,1,1,2,1,1,1,2,2,2,5,2,4,1,2,3,
11,11,3,6,6,6,6,6,6,6,6,2,2,5,4,2,10,2,3,
,11,3,6,6,6,6,6,6,6,6,2,2,4,1,2,2,3,,
,,3,3,3,3,3,3,3,3,3,2,4,2,1,2,3,,,
,,,,,,11,11,,,3,4,2,2,1,3,,,,
,,,,,,11,,,,,3,3,3,3,,,,,
