1,,,,,,,,,,,,,,
32,2,2,2,2,2,2,6,6,33,33,,11,11,26
32,2,2,2,2,2,2,6,6,33,33,,11,11,26
32,2,2,2,2,2,2,6,6,33,33,,11,11,26
32,2,2,2,2,2,2,6,6,33,33,,11,11,26
32,2,2,2,2,2,2,6,6,33,33,,11,11,26
32,2,2,2,2,2,2,6,6,12,33,33,11,11,26
32,2,2,2,2,2,2,6,6,12,33,33,11,11,26
32,2,2,2,2,2,2,6,6,12,33,33,11,11,26
32,2,2,2,2,2,2,6,6,12,33,33,11,11,26
32,2,2,2,2,2,2,6,6,12,33,33,11,11,26
32,2,2,2,2,2,2,6,6,12,33,33,25,25,26
32,2,2,2,2,2,2,6,6,12,33,33,25,25,26
32,2,2,2,2,2,2,6,6,12,33,33,25,25,26
32,2,2,2,2,2,2,6,6,12,33,33,25,25,26
32,2,2,2,2,2,2,6,6,12,33,33,25,25,26
32,2,2,2,2,2,2,6,6,33,33,,25,25,26
32,2,2,2,2,2,2,6,6,33,33,,25,25,26
32,2,2,2,2,2,2,6,6,33,33,,25,25,26
32,2,2,2,2,2,2,6,6,33,33,,25,25,26
32,2,2,2,2,2,2,6,6,33,33,,25,25,26
