1,,,,,,,,,,,,,,,,,,,
1,3,6,2,,11,11,11,11,11,1,11,11,11,11,,1,6,3,2
,1,3,6,2,,11,11,11,11,3,11,11,11,,1,6,3,2,
,,1,3,6,2,,1,,1,6,1,,1,1,6,3,2,,11
,,1,3,6,2,,3,2,3,2,3,2,3,1,6,3,2,,11
,1,3,6,2,,,6,2,6,2,6,2,6,,1,6,3,2,
1,3,6,2,10,,10,4,10,4,10,5,10,,,,1,6,3,2
,1,3,6,2,,,4,,4,,5,,,,1,6,3,2,
,,1,3,6,2,10,4,10,4,10,5,10,,1,6,3,2,,11
,,1,3,6,2,,,,,,,,,1,6,3,2,,11
,1,3,6,2,4,2,4,,5,,5,,5,,1,6,3,2,
1,3,6,2,10,4,2,4,10,4,10,5,10,5,10,11,1,6,3,2
,1,3,6,2,4,2,4,,5,,5,,5,,1,6,3,2,
,,1,3,6,2,,,,,,,,,1,6,3,2,,11
,,1,3,6,2,10,4,10,5,10,5,10,,1,6,3,2,,11
,1,3,6,2,,,4,,5,,5,,,,1,6,3,2,
1,3,6,2,10,,10,6,2,6,2,6,2,6,,,1,6,3,2
,1,3,6,2,,,1,2,1,2,1,2,1,,1,6,3,2,
,,1,3,6,2,,3,,3,6,3,,3,1,6,3,2,,11
,1,3,6,2,,11,11,11,11,1,11,11,11,,1,6,3,2,
1,3,6,2,,11,11,11,11,11,3,11,11,11,11,,1,6,3,2
