1,,,,,,,,,,,,,,,,,,,
6,6,6,11,1,2,1,,6,3,4,,1,2,1,,2,2,,4
6,6,11,1,2,1,6,,6,3,4,,5,1,2,1,,2,4,
6,11,1,2,1,6,,11,3,3,3,3,11,5,1,2,1,11,,2
6,1,2,1,6,6,,11,6,3,4,,11,,5,1,2,1,,
1,2,1,6,,6,,,,11,11,,,,,5,1,2,,1
3,1,6,,,1,6,3,3,3,3,3,3,1,2,,5,1,2,
1,,,,1,6,,5,,5,,,,11,1,2,,,,1
6,,,1,6,,,6,,6,,,,11,,1,2,,11,
6,,,,,3,6,3,2,3,2,3,2,3,,4,3,,,11
6,3,,,3,6,2,3,2,3,2,3,2,,2,4,3,,11,
3,3,3,3,6,2,2,3,2,7,2,3,2,4,5,4,3,11,,11
6,3,,,3,6,2,3,2,3,2,3,2,,2,4,3,,11,
6,,,,,3,6,3,2,3,2,3,2,3,,4,3,,,11
1,,,1,2,,,6,,6,,,,11,,1,2,,1,
3,1,6,,1,2,,5,,5,,,,11,1,2,5,1,,2
1,2,1,6,,1,2,3,3,3,3,3,3,1,2,5,1,2,1,
6,1,2,1,6,6,,11,6,3,4,,11,,5,1,2,1,,
6,11,1,2,1,6,,11,3,3,3,3,11,5,1,2,1,11,,2
6,6,11,1,2,1,6,,6,3,4,,5,1,2,1,,2,4,
6,6,6,11,1,2,1,,6,3,11,,1,2,1,,2,2,,4
