1,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,5,5,5,5,,3,3,3,3,3,3,1,1
1,1,1,1,,,,5,5,5,5,,3,3,3,3,3,3,3,1
1,1,1,,,,,1,1,1,1,,3,3,2,2,3,3,3,
1,1,,,,,,1,2,2,1,,3,3,2,2,3,3,3,
1,,,6,6,6,,1,2,2,1,,3,2,2,2,3,3,3,
,,6,6,6,6,,2,2,2,1,,3,3,2,2,2,3,,
,6,6,6,6,6,,2,2,2,1,,3,3,2,2,2,3,,
6,6,6,6,6,6,,2,2,2,1,,3,2,2,2,2,3,,
6,6,,1,1,1,2,2,2,2,1,,3,3,2,2,3,3,,
6,6,,1,2,2,2,2,2,2,1,,3,3,2,2,3,3,,
6,6,,1,2,2,2,2,2,2,1,,3,3,3,3,3,3,,
6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
,6,6,6,6,6,,,,,1,2,2,2,2,2,2,1,,
,,6,6,6,6,,,,,1,2,2,2,2,2,2,1,,
,,,6,6,6,,,,,1,2,2,2,2,1,1,1,,
1,,,,,,,,,,1,2,2,1,,,,,,
1,1,,,,,6,6,,,1,2,2,1,,4,4,4,4,
1,1,1,,,6,6,6,,,1,2,2,1,,4,4,4,4,
1,1,1,1,,,6,6,,,1,2,2,1,,,,,1,1
1,1,1,1,1,,,,,,,,,,,,,,1,1
