1,,,,,,,,,,,,,,
43,43,2,2,2,2,2,2,12,4,5,,6,11,11
43,43,2,2,2,2,2,2,12,4,5,,6,11,11
43,43,2,2,2,2,2,2,12,4,5,,6,11,11
43,43,2,2,2,2,2,2,12,4,5,,6,11,11
43,43,2,2,2,2,2,2,12,4,5,,6,11,11
43,43,2,2,2,2,2,2,12,4,5,7,6,11,11
43,43,2,2,2,2,2,2,12,4,5,7,6,11,11
43,43,2,2,2,2,2,2,12,4,5,7,6,11,11
43,43,2,2,2,2,2,2,12,4,5,7,6,11,11
43,43,2,2,2,2,2,2,12,4,5,7,6,11,11
43,43,2,2,2,2,2,2,12,4,5,7,6,25,25
43,43,2,2,2,2,2,2,12,4,5,7,6,25,25
43,43,2,2,2,2,2,2,12,4,5,7,6,25,25
43,43,2,2,2,2,2,2,12,4,5,7,6,25,25
43,43,2,2,2,2,2,2,12,4,5,7,6,25,25
43,43,2,2,2,2,2,2,12,4,5,,6,25,25
43,43,2,2,2,2,2,2,12,4,5,,6,25,25
43,43,2,2,2,2,2,2,12,4,5,,6,25,25
43,43,2,2,2,2,2,2,12,4,5,,6,25,25
43,43,2,2,2,2,2,2,12,4,5,,6,25,25
