1,,,,,,,,,,,,,,,,,
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,5,5,5,5,12,11,11,11,11,,,,,,,
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
