1,,,,,,,,,,,,,,,,,,,
,,,,10,,10,,10,,10,,,,,,,,,
,,,10,,,,10,,,,10,,,10,,,,,
,,10,,10,,10,,10,,10,,10,,,,,,,
,10,,,,,,10,,,,,,10,,,,,,
10,,,4,5,,10,,10,,,5,4,,10,,,,,
,,,,4,5,,,,,5,4,,,,,,,,
,10,,,,4,5,,10,5,4,,,10,,,,,,
10,,,10,,,,,,7,,10,,,,,,,,
,,,,,10,4,,10,5,7,,,,,,,,,
,10,,,,,4,,,5,,7,,10,,,,,,
,,,,,10,4,,10,5,7,,,,,,,,,
10,,,10,,,,,,7,,10,,,,,,,,
,10,,,,4,5,,10,5,4,,,10,,,,,,
,,,,4,5,,,,,5,4,,,,,,,,
10,,,4,5,,10,,10,,,5,4,,10,,,,,
,10,,,,,,10,,,,,,10,,,,,,
,,10,,10,,10,,10,,10,,10,,,,,,,
,,,10,,,,10,,,,10,,,10,,,,,
,,,,10,,10,,10,,10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
