1,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11,5,5
10,,10,,10,,10,11,,11,6,6,6,11,3,1,1,,5,5
,,,,,,,,,6,6,6,11,3,1,2,2,1,,5
,10,,10,,11,,11,6,6,6,,3,1,2,2,2,2,1,11
,,,,,,,6,6,6,11,3,1,2,2,2,2,2,2,1
10,,,11,,11,6,6,6,,3,3,1,2,2,2,2,2,2,2
,,,,,6,6,6,11,3,3,3,2,3,2,4,4,4,5,5
10,11,,11,6,6,6,,3,3,3,3,3,2,,11,,,11,
,,,6,6,6,11,3,3,3,3,2,2,2,2,4,4,4,5,5
10,,11,6,6,,3,3,3,3,3,3,2,2,,11,,,11,
,,11,6,6,,3,3,3,3,3,3,2,2,4,4,4,4,4,5
10,,,6,6,6,11,3,3,3,3,2,2,2,,11,,,11,
,11,,11,6,6,6,,3,3,3,3,3,2,2,4,4,4,4,5
10,,,,,6,6,6,11,3,3,3,2,3,10,,10,,10,
,,,11,,11,6,6,6,,3,3,1,2,2,2,2,2,2,2
10,,,,,,,6,6,6,11,3,1,2,2,2,2,2,2,1
,10,,10,,11,,11,6,6,6,,3,1,2,2,2,2,1,11
,,,,,,,,,11,6,6,11,3,1,2,2,1,,5
10,,10,,10,,,11,,,11,6,6,11,3,1,1,,11,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11,5,5
