1,,,,,,,,,,,,,,,,,,,
11,11,11,,,,,,,,,,,,,,,,,
11,,11,,,,,,,,,,,,,,32,32,,
11,,11,,,,,,,,,,,,12,12,12,12,,
,11,,11,,,,,,,,,,12,,,,,,
,,11,,12,11,11,11,11,11,11,,12,,,,,,,
32,32,,12,,,12,,,,11,,,,,,,,,
32,32,,12,,12,,12,,12,,11,,,12,,,,,
32,32,,12,,,12,,,,12,11,,12,,12,,,,
32,32,,12,,,12,,,,12,11,11,,,,12,12,,
32,32,,12,,12,,12,,12,,11,,12,,12,,,,
32,32,,12,,,12,,,,,11,,,12,,,,,
,,11,,12,,,,,,11,,,,,,,,,
,11,,11,,11,11,11,11,11,11,,12,,,,,,,
11,,11,,,,,,,,,,,12,,,,,,
11,,11,,,,,,,,,,,,12,12,12,12,,
11,11,11,,,,,,,,,,,,,,32,32,,

,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
