1,,,,,,,,,,,,,,,,,,,
,,,,,,11,11,11,11,26,26,26,26,26,26,26,26,26,26
,,,,,,11,11,11,11,24,24,24,24,24,24,24,24,24,24
,,,,,,11,11,11,11,24,24,24,24,24,24,24,24,24,24
,,,,,,11,11,11,11,7,7,7,7,7,7,7,7,7,7
,,,,,,11,11,11,11,7,7,7,7,7,7,7,7,7,7
,,,,,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34
,,,,,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34
,,,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
,,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
,,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
,,,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
,,,,,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34
,,,,,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34
,,,,,,11,11,11,11,7,7,7,7,7,7,7,7,7,7
,,,,,,11,11,11,11,7,7,7,7,7,7,7,7,7,7
,,,,,,11,11,11,11,24,24,24,24,24,24,24,24,24,24
,,,,,,11,11,11,11,24,24,24,24,24,24,24,24,24,24
,,,,,,11,11,11,11,26,26,26,26,26,26,26,26,26,26
