1,,,,,,,,,,,,,,,
3,3,3,3,9,9,12,12,24,24,5,5,11,11,11,11
3,3,3,3,9,9,12,12,24,24,5,5,11,11,11,11
3,3,3,3,9,9,12,12,24,24,5,5,11,11,11,11
3,3,3,3,9,9,12,12,24,24,5,5,11,11,11,11
3,3,3,3,9,9,12,12,24,24,5,5,11,11,11,11
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,6,6,6,6,6,6,7,,,
3,3,3,3,9,9,12,12,24,24,5,5,25,25,25,25
3,3,3,3,9,9,12,12,24,24,5,5,25,25,25,25
3,3,3,3,9,9,12,12,24,24,5,5,25,25,25,25
3,3,3,3,9,9,12,12,24,24,5,5,25,25,25,25
3,3,3,3,9,9,12,12,24,24,5,5,25,25,25,25
