1,,,,,,,,,,,,,,,,,,,
,1,2,2,1,2,2,2,2,2,,1,2,2,2,4,4,4,4,4
6,,1,2,2,1,2,2,2,2,,,1,2,2,,2,2,2,4
6,6,,1,2,2,1,2,2,2,,1,2,1,2,,2,2,2,4
6,6,6,,1,2,2,1,2,2,,1,1,,1,2,2,2,2,4
,,,,,1,,,5,5,5,5,5,,,1,2,,,4
,3,3,3,3,,,,1,2,2,2,2,5,,1,1,2,2,4
3,3,3,3,3,,1,2,2,1,2,2,2,5,,,1,1,2,
,3,3,3,3,,1,1,2,2,1,2,2,5,,1,2,1,1,
,,,,,,,1,1,2,2,1,2,5,,1,1,,1,
,3,3,3,3,,,,1,,,,,5,,,,,,
3,3,3,3,3,6,6,,,,,2,1,2,2,2,2,6,2,2
,3,3,3,3,6,6,6,6,,1,2,2,1,2,2,2,6,2,2
,,,,,6,6,6,6,,1,1,2,2,1,2,2,6,2,2
,3,3,3,3,6,6,6,6,6,,1,1,2,2,1,2,6,2,2
3,3,3,3,3,6,6,6,6,6,,,1,1,,,,,,
,3,3,3,3,6,6,6,6,6,6,6,,,,1,2,1,2,2
,,,,,6,6,6,6,6,6,6,6,6,,1,1,2,1,2
,3,3,3,3,6,6,6,3,3,6,6,6,6,6,,1,1,2,1
3,3,3,3,3,,,3,3,3,3,,6,6,6,,,1,1,2
,3,3,3,3,,,,3,3,,,6,6,6,,,,1,1
