1,,,,,,,,,,,,,,,,,,,
11,11,11,11,11,11,11,,,,,,,11,11,11,11,11,11,11
11,3,3,3,3,3,3,,1,1,6,6,,3,3,3,3,3,3,11
,3,2,2,2,2,2,,1,1,6,6,,2,2,2,2,2,3,11
,3,2,2,10,2,10,,1,1,6,6,,10,2,10,2,2,3,11
,3,2,10,,,,,,4,4,4,,,,,10,2,3,
,3,2,2,,6,6,1,1,1,1,6,4,,,,2,2,3,
,3,2,10,,6,6,1,1,1,1,6,4,6,,,10,2,3,
,3,2,2,,6,6,1,1,1,1,6,4,6,5,,2,2,3,
,,,,,6,6,1,1,4,1,6,6,6,5,,,,,
,1,3,2,,6,6,1,1,4,1,6,6,6,5,5,5,5,10,
,1,3,2,,6,6,1,1,4,1,6,6,6,5,5,5,5,5,
,,,,,6,6,1,1,6,1,6,6,6,5,,,,,
,3,5,2,,6,6,1,1,1,1,6,4,6,5,,11,2,3,
,3,2,10,,6,6,1,1,1,1,6,4,6,5,,10,2,3,
,3,10,2,,6,6,1,1,1,1,6,4,,,,11,2,3,
,3,2,10,,,,,,4,4,4,,,,,10,2,3,
,3,2,2,10,2,10,,1,1,6,6,,10,11,10,11,2,3,11
,3,10,2,2,10,2,,1,1,6,6,,2,2,2,2,2,3,11
11,3,3,3,3,3,3,,1,1,6,6,,3,3,3,3,3,3,11
11,11,11,11,11,11,11,,,,,,,11,11,11,11,11,11,11
