1,,,,,,,,,,,,,,
46,46,1,1,1,1,5,5,5,5,46,,7,11,11
46,46,1,1,1,1,5,5,5,5,46,,7,11,11
46,46,1,1,1,1,5,5,5,5,46,,7,11,11
46,46,1,1,1,1,5,5,5,5,46,,7,11,11
46,46,1,1,1,1,5,5,5,5,46,,7,11,11
46,46,2,2,2,2,2,2,2,2,46,34,7,11,11
46,46,2,2,2,2,2,2,2,2,46,34,7,11,11
46,46,2,2,2,2,2,2,2,2,46,34,7,11,11
46,46,2,2,2,2,2,2,2,2,46,34,7,11,11
46,46,2,2,2,2,2,2,2,2,46,34,7,11,11
10,10,2,2,2,2,2,2,2,2,46,34,7,25,25
10,10,2,2,2,2,2,2,2,2,46,34,7,25,25
10,10,2,2,2,2,2,2,2,2,46,34,7,25,25
10,10,2,2,2,2,2,2,2,2,46,34,7,25,25
10,10,2,2,2,2,2,2,2,2,46,34,7,25,25
10,10,3,3,3,3,42,42,42,42,46,,7,25,25
10,10,3,3,3,3,42,42,42,42,46,,7,25,25
10,10,3,3,3,3,42,42,42,42,46,,7,25,25
10,10,3,3,3,3,42,42,42,42,46,,7,25,25
10,10,3,3,3,3,42,42,42,42,46,,7,25,25
