1,,,,,,,,,,,,,,
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,12,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
46,46,47,47,47,47,47,47,4,4,6,6,,11,11
