1,,,,,,,,,,,,,,
25,25,47,47,47,47,47,5,5,2,1,3,12,25,25
25,25,47,47,47,47,47,5,5,2,1,3,12,25,25
25,25,47,47,47,47,47,5,5,2,1,3,12,25,25
25,25,47,47,47,47,47,5,5,2,1,3,12,25,25
25,25,47,47,47,47,47,5,5,2,1,3,12,25,25
25,25,47,47,47,47,47,5,5,2,1,3,11,11,
25,25,47,47,47,47,47,5,5,2,1,3,11,11,
25,25,47,47,47,47,47,5,5,2,1,3,11,11,
25,25,47,47,47,47,47,5,5,2,1,3,11,11,
25,25,47,47,47,47,47,5,5,2,1,3,11,11,
49,49,47,47,47,47,47,5,5,2,1,3,11,11,
49,49,47,47,47,47,47,5,5,2,1,3,11,11,
49,49,47,47,47,47,47,5,5,2,1,3,11,11,
49,49,47,47,47,47,47,5,5,2,1,3,11,11,
49,49,47,47,47,47,47,5,5,2,1,3,11,11,
49,49,47,47,47,47,47,5,5,2,1,3,12,25,25
49,49,47,47,47,47,47,5,5,2,1,3,12,25,25
49,49,47,47,47,47,47,5,5,2,1,3,12,25,25
49,49,47,47,47,47,47,5,5,2,1,3,12,25,25
49,49,47,47,47,47,47,5,5,2,1,3,12,25,25
